"","Month","Date","Team","HomeAway","Opponent","Score","Name","Distance","Made","Location","Dome","SeasonAvg","YearsExp","AverageDist","CareerAvg"
"572",2,"2016-10-23","WAS","Away","DET","L 17-20","Dustin Hopkins\HopkDu00",45,"N","DET","Dome",0.81,2,36.9,0.845
"573",2,"2016-10-23","TEN","Home","IND","L 26-34","Ryan Succop\SuccRy44",44,"Y","TEN","Not Dome",0.917,7,39.33,0.831
"574",2,"2016-10-23","OAK","Away","JAX","W 33-16","Sebastian Janikowski\janikseb01",32,"Y","JAX","Not Dome",0.829,16,38.54,0.804
"575",2,"2016-10-23","CLE","Away","CIN","L 17-31","Cody Parkey\ParkCo03",28,"Y","CIN","Not Dome",0.8,2,37.6,0.846
"576",2,"2016-10-23","TAM","Away","SFO","W 34-17","Roberto Aguayo\AguaRo00",50,"N","SFO","Not Dome",0.71,0,36.68,0.713
"577",2,"2016-10-23","PIT","Home","NWE","L 16-27","Chris Boswell\BoswCh00",44,"Y","PIT","Not Dome",0.84,1,40.64,0.877
"578",2,"2016-10-23","CIN","Home","CLE","W 31-17","Mike Nugent\nugenmik01",40,"N","CIN","Not Dome",0.793,12,35.17,0.808
"579",2,"2016-10-23","ARI","Home","SEA","T 6-6","Chandler Catanzaro\CataCh00",24,"N","ARI","Dome",0.75,2,39.07,0.851
"580",2,"2016-10-23","DET","Home","WAS","W 20-17","Matt Prater\PratMa20",27,"Y","DET","Dome",0.861,10,40.17,0.831
"581",2,"2016-10-23","LAR","Home","NYG","L 10-17","Greg Zuerlein\ZuerGr00",36,"Y","LAR","Not Dome",0.864,4,38.68,0.799
"582",2,"2016-10-23","SEA","Away","ARI","T 6-6","Steven Hauschka\HausSt00",36,"Y","ARI","Dome",0.892,9,34.14,0.868
"583",2,"2016-10-23","IND","Away","TEN","W 34-26","Adam Vinatieri\vinatada01",33,"Y","TEN","Not Dome",0.871,20,43.16,0.842
"584",2,"2016-10-23","SDG","Away","ATL","W 33-30","Josh Lambo\LambJo00",37,"Y","ATL","Dome",0.813,1,36.38,0.813
"585",2,"2016-10-23","JAX","Home","OAK","L 16-33","Jason Myers\MyerJa00",44,"Y","JAX","Not Dome",0.794,1,42.82,0.824
"586",2,"2016-10-23","ATL","Home","SDG","L 30-33","Matt Bryant\bryanmat01",27,"Y","ATL","Dome",0.919,15,37.3,0.858
"587",2,"2016-10-23","TAM","Away","SFO","W 34-17","Roberto Aguayo\AguaRo00",38,"Y","SFO","Not Dome",0.71,0,36.68,0.713
"588",2,"2016-10-23","PIT","Home","NWE","L 16-27","Chris Boswell\BoswCh00",32,"Y","PIT","Not Dome",0.84,1,40.64,0.877
"589",2,"2016-10-23","BAL","Away","NYJ","L 16-24","Justin Tucker\TuckJu00",44,"Y","NYJ","Not Dome",0.974,4,41.95,0.899
"590",2,"2016-10-23","ARI","Home","SEA","T 6-6","Chandler Catanzaro\CataCh00",46,"Y","ARI","Dome",0.75,2,39.07,0.851
"591",2,"2016-10-23","DET","Home","WAS","W 20-17","Matt Prater\PratMa20",49,"N","DET","Dome",0.861,10,40.17,0.831
"592",2,"2016-10-23","WAS","Away","DET","L 17-20","Dustin Hopkins\HopkDu00",38,"Y","DET","Dome",0.81,2,36.9,0.845
"593",2,"2016-10-23","MIA","Home","BUF","W 28-25","Andrew Franks\FranAn01",36,"Y","MIA","Not Dome",0.762,1,32.86,0.784
"595",2,"2016-10-20","GNB","Home","CHI","W 26-10","Mason Crosby\CrosMa20",32,"Y","GNB","Not Dome",0.867,9,35.4,0.804
"596",2,"2016-10-20","CHI","Away","GNB","L 10-26","Connor Barth\barthco01",39,"Y","GNB","Not Dome",0.783,7,35.35,0.84
"597",2,"2016-10-20","GNB","Home","CHI","W 26-10","Mason Crosby\CrosMa20",40,"Y","GNB","Not Dome",0.867,9,35.4,0.804
"598",2,"2016-10-17","NYJ","Away","ARI","L 3-28","Nick Folk\FolkNi20",39,"Y","ARI","Dome",0.871,9,33.97,0.813
"599",2,"2016-10-16","KAN","Away","OAK","W 26-10","Cairo Santos\SantCa01",38,"N","OAK","Not Dome",0.886,2,35.63,0.843
"600",2,"2016-10-16","GNB","Home","DAL","L 16-30","Mason Crosby\CrosMa20",34,"Y","GNB","Not Dome",0.867,9,35.4,0.804
"601",2,"2016-10-16","NOR","Home","CAR","W 41-38","Wil Lutz\LutzWi00",33,"Y","NOR","Dome",0.824,0,37.53,0.842
"602",2,"2016-10-16","BAL","Away","NYG","L 23-27","Justin Tucker\TuckJu00",23,"Y","NYG","Not Dome",0.974,4,41.95,0.899
"603",2,"2016-10-16","ATL","Away","SEA","L 24-26","Matt Bryant\bryanmat01",33,"Y","SEA","Not Dome",0.919,15,37.3,0.858
"604",2,"2016-10-16","MIA","Home","PIT","W 30-15","Andrew Franks\FranAn01",30,"Y","MIA","Not Dome",0.762,1,32.86,0.784
"605",2,"2016-10-16","HOU","Home","IND","W 26-23","Nick Novak\novaknic01",27,"Y","HOU","Dome",0.854,9,36.78,0.828
"606",2,"2016-10-16","NWE","Home","CIN","W 35-17","Stephen Gostkowski\GostSt20",46,"Y","NWE","Not Dome",0.844,10,37.16,0.871
"607",2,"2016-10-16","DAL","Away","GNB","W 30-16","Dan Bailey\BailDa00",44,"Y","GNB","Not Dome",0.844,5,38.41,0.897
"608",2,"2016-10-16","BUF","Home","SFO","W 45-16","Dan Carpenter\CarpDa44",40,"Y","BUF","Not Dome",0.76,8,36.16,0.84
"609",2,"2016-10-16","CHI","Home","JAX","L 16-17","Connor Barth\barthco01",32,"Y","CHI","Not Dome",0.783,7,35.35,0.84
"610",2,"2016-10-16","SEA","Home","ATL","W 26-24","Steven Hauschka\HausSt00",42,"Y","SEA","Not Dome",0.892,9,34.14,0.868
"611",2,"2016-10-16","WAS","Home","PHI","W 27-20","Dustin Hopkins\HopkDu00",50,"Y","WAS","Not Dome",0.81,2,36.9,0.845
"613",2,"2016-10-16","IND","Away","HOU","L 23-26","Adam Vinatieri\vinatada01",41,"Y","HOU","Dome",0.871,20,43.16,0.842
"614",2,"2016-10-16","CAR","Away","NOR","L 38-41","Graham Gano\GanoGr44",42,"Y","NOR","Dome",0.789,7,40.61,0.8
"615",2,"2016-10-16","CLE","Away","TEN","L 26-28","Cody Parkey\ParkCo03",37,"Y","TEN","Not Dome",0.8,2,37.6,0.846
"616",2,"2016-10-16","GNB","Home","DAL","L 16-30","Mason Crosby\CrosMa20",37,"Y","GNB","Not Dome",0.867,9,35.4,0.804
"617",2,"2016-10-16","SFO","Away","BUF","L 16-45","Phil Dawson\dawsophi01",48,"Y","BUF","Not Dome",0.857,18,40.33,0.844
"618",2,"2016-10-16","CIN","Away","NWE","L 17-35","Mike Nugent\nugenmik01",25,"Y","NWE","Not Dome",0.793,12,35.17,0.808
"619",2,"2016-10-16","KAN","Away","OAK","W 26-10","Cairo Santos\SantCa01",22,"Y","OAK","Not Dome",0.886,2,35.63,0.843
"620",2,"2016-10-16","NOR","Home","CAR","W 41-38","Wil Lutz\LutzWi00",52,"Y","NOR","Dome",0.824,0,37.53,0.842
"621",2,"2016-10-16","BAL","Away","NYG","L 23-27","Justin Tucker\TuckJu00",39,"Y","NYG","Not Dome",0.974,4,41.95,0.899
"622",2,"2016-10-16","CHI","Home","JAX","L 16-17","Connor Barth\barthco01",36,"Y","CHI","Not Dome",0.783,7,35.35,0.84
"623",2,"2016-10-16","PHI","Away","WAS","L 20-27","Caleb Sturgis\SturCa00",38,"Y","WAS","Not Dome",0.854,3,37.63,0.81
"624",2,"2016-10-16","MIA","Home","PIT","W 30-15","Andrew Franks\FranAn01",23,"Y","MIA","Not Dome",0.762,1,32.86,0.784
"625",2,"2016-10-16","NWE","Home","CIN","W 35-17","Stephen Gostkowski\GostSt20",31,"Y","NWE","Not Dome",0.844,10,37.16,0.871
"626",2,"2016-10-16","OAK","Home","KAN","L 10-26","Sebastian Janikowski\janikseb01",52,"N","OAK","Not Dome",0.829,16,38.54,0.804
"627",2,"2016-10-16","DAL","Away","GNB","W 30-16","Dan Bailey\BailDa00",22,"Y","GNB","Not Dome",0.844,5,38.41,0.897
"628",2,"2016-10-16","DET","Home","LAR","W 31-28","Matt Prater\PratMa20",34,"Y","DET","Dome",0.861,10,40.17,0.831
"629",2,"2016-10-16","SEA","Home","ATL","W 26-24","Steven Hauschka\HausSt00",29,"N","SEA","Not Dome",0.892,9,34.14,0.868
"630",2,"2016-10-16","MIA","Home","PIT","W 30-15","Andrew Franks\FranAn01",50,"N","MIA","Not Dome",0.762,1,32.86,0.784
"631",2,"2016-10-16","IND","Away","HOU","L 23-26","Adam Vinatieri\vinatada01",37,"Y","HOU","Dome",0.871,20,43.16,0.842
"632",2,"2016-10-16","HOU","Home","IND","W 26-23","Nick Novak\novaknic01",33,"Y","HOU","Dome",0.854,9,36.78,0.828
"633",2,"2016-10-16","GNB","Home","DAL","L 16-30","Mason Crosby\CrosMa20",43,"Y","GNB","Not Dome",0.867,9,35.4,0.804
"634",2,"2016-10-16","NOR","Home","CAR","W 41-38","Wil Lutz\LutzWi00",53,"N","NOR","Dome",0.824,0,37.53,0.842
"635",2,"2016-10-16","SFO","Away","BUF","L 16-45","Phil Dawson\dawsophi01",47,"Y","BUF","Not Dome",0.857,18,40.33,0.844
"636",2,"2016-10-16","JAX","Away","CHI","W 17-16","Jason Myers\MyerJa00",30,"Y","CHI","Not Dome",0.794,1,42.82,0.824
"637",2,"2016-10-16","KAN","Away","OAK","W 26-10","Cairo Santos\SantCa01",44,"Y","OAK","Not Dome",0.886,2,35.63,0.843
"638",2,"2016-10-16","BAL","Away","NYG","L 23-27","Justin Tucker\TuckJu00",35,"Y","NYG","Not Dome",0.974,4,41.95,0.899
"639",2,"2016-10-16","CHI","Home","JAX","L 16-17","Connor Barth\barthco01",24,"Y","CHI","Not Dome",0.783,7,35.35,0.84
"640",2,"2016-10-16","PHI","Away","WAS","L 20-27","Caleb Sturgis\SturCa00",28,"Y","WAS","Not Dome",0.854,3,37.63,0.81
"641",2,"2016-10-16","WAS","Home","PHI","W 27-20","Dustin Hopkins\HopkDu00",32,"Y","WAS","Not Dome",0.81,2,36.9,0.845
"642",2,"2016-10-16","MIA","Home","PIT","W 30-15","Andrew Franks\FranAn01",30,"Y","MIA","Not Dome",0.762,1,32.86,0.784
"643",2,"2016-10-16","TEN","Home","CLE","W 28-26","Ryan Succop\SuccRy44",58,"N","TEN","Not Dome",0.917,7,39.33,0.831
"644",2,"2016-10-16","OAK","Home","KAN","L 10-26","Sebastian Janikowski\janikseb01",46,"Y","OAK","Not Dome",0.829,16,38.54,0.804
"645",2,"2016-10-16","CLE","Away","TEN","L 26-28","Cody Parkey\ParkCo03",45,"Y","TEN","Not Dome",0.8,2,37.6,0.846
"646",2,"2016-10-16","DAL","Away","GNB","W 30-16","Dan Bailey\BailDa00",32,"Y","GNB","Not Dome",0.844,5,38.41,0.897
"647",2,"2016-10-16","SFO","Away","BUF","L 16-45","Phil Dawson\dawsophi01",33,"Y","BUF","Not Dome",0.857,18,40.33,0.844
"648",2,"2016-10-16","SEA","Home","ATL","W 26-24","Steven Hauschka\HausSt00",44,"Y","SEA","Not Dome",0.892,9,34.14,0.868
"649",2,"2016-10-16","IND","Away","HOU","L 23-26","Adam Vinatieri\vinatada01",36,"Y","HOU","Dome",0.871,20,43.16,0.842
"650",2,"2016-10-13","SDG","Home","DEN","W 21-13","Josh Lambo\LambJo00",32,"Y","SDG","Not Dome",0.813,1,36.38,0.813
"651",2,"2016-10-13","DEN","Away","SDG","L 13-21","Brandon McManus\McMaBr01",46,"Y","SDG","Not Dome",0.853,2,37.88,0.821
"652",2,"2016-10-13","SDG","Home","DEN","W 21-13","Josh Lambo\LambJo00",21,"Y","SDG","Not Dome",0.813,1,36.38,0.813
"653",2,"2016-10-13","DEN","Away","SDG","L 13-21","Brandon McManus\McMaBr01",29,"Y","SDG","Not Dome",0.853,2,37.88,0.821
"654",2,"2016-10-13","SDG","Home","DEN","W 21-13","Josh Lambo\LambJo00",31,"Y","SDG","Not Dome",0.813,1,36.38,0.813
"655",2,"2016-10-13","DEN","Away","SDG","L 13-21","Brandon McManus\McMaBr01",56,"N","SDG","Not Dome",0.853,2,37.88,0.821
"656",2,"2016-10-13","SDG","Home","DEN","W 21-13","Josh Lambo\LambJo00",37,"Y","SDG","Not Dome",0.813,1,36.38,0.813
"657",2,"2016-10-10","TAM","Away","CAR","W 17-14","Roberto Aguayo\AguaRo00",35,"Y","CAR","Not Dome",0.71,0,36.68,0.713
"658",2,"2016-10-10","TAM","Away","CAR","W 17-14","Roberto Aguayo\AguaRo00",46,"N","CAR","Not Dome",0.71,0,36.68,0.713
"659",2,"2016-10-10","TAM","Away","CAR","W 17-14","Roberto Aguayo\AguaRo00",33,"N","CAR","Not Dome",0.71,0,36.68,0.713
"660",2,"2016-10-10","TAM","Away","CAR","W 17-14","Roberto Aguayo\AguaRo00",38,"Y","CAR","Not Dome",0.71,0,36.68,0.713
"661",2,"2016-10-10","TAM","Away","CAR","W 17-14","Roberto Aguayo\AguaRo00",35,"Y","CAR","Not Dome",0.71,0,36.68,0.713
"662",2,"2016-10-10","CAR","Home","TAM","L 14-17","Graham Gano\GanoGr44",43,"N","CAR","Not Dome",0.789,7,40.61,0.8
"663",2,"2016-10-09","IND","Home","CHI","W 29-23","Adam Vinatieri\vinatada01",26,"Y","IND","Dome",0.871,20,43.16,0.842
"664",2,"2016-10-09","HOU","Away","MIN","L 13-31","Nick Novak\novaknic01",51,"N","MIN","Dome",0.854,9,36.78,0.828
"665",2,"2016-10-09","OAK","Home","SDG","W 34-31","Sebastian Janikowski\janikseb01",50,"N","OAK","Not Dome",0.829,16,38.54,0.804
"666",2,"2016-10-09","NYJ","Away","PIT","L 13-31","Nick Folk\FolkNi20",35,"Y","PIT","Not Dome",0.871,9,33.97,0.813
"667",2,"2016-10-09","CHI","Away","IND","L 23-29","Connor Barth\barthco01",24,"Y","IND","Dome",0.783,7,35.35,0.84
"668",2,"2016-10-09","PHI","Away","DET","L 23-24","Caleb Sturgis\SturCa00",49,"Y","DET","Dome",0.854,3,37.63,0.81
"669",2,"2016-10-09","WAS","Away","BAL","W 16-10","Dustin Hopkins\HopkDu00",56,"N","BAL","Not Dome",0.81,2,36.9,0.845
"670",2,"2016-10-09","DEN","Home","ATL","L 16-23","Brandon McManus\McMaBr01",45,"Y","DEN","Not Dome",0.853,2,37.88,0.821
"671",2,"2016-10-09","OAK","Home","SDG","W 34-31","Sebastian Janikowski\janikseb01",48,"Y","OAK","Not Dome",0.829,16,38.54,0.804
"672",2,"2016-10-09","GNB","Home","NYG","W 23-16","Mason Crosby\CrosMa20",44,"Y","GNB","Not Dome",0.867,9,35.4,0.804
"673",2,"2016-10-09","PIT","Home","NYJ","W 31-13","Chris Boswell\BoswCh00",47,"Y","PIT","Not Dome",0.84,1,40.64,0.877
"674",2,"2016-10-09","DET","Home","PHI","W 24-23","Matt Prater\PratMa20",29,"Y","DET","Dome",0.861,10,40.17,0.831
"675",2,"2016-10-09","LAR","Home","BUF","L 19-30","Greg Zuerlein\ZuerGr00",37,"Y","LAR","Not Dome",0.864,4,38.68,0.799
"676",2,"2016-10-09","IND","Home","CHI","W 29-23","Adam Vinatieri\vinatada01",54,"Y","IND","Dome",0.871,20,43.16,0.842
"677",2,"2016-10-09","LAR","Home","BUF","L 19-30","Greg Zuerlein\ZuerGr00",22,"Y","LAR","Not Dome",0.864,4,38.68,0.799
"678",2,"2016-10-09","ATL","Away","DEN","W 23-16","Matt Bryant\bryanmat01",33,"Y","DEN","Not Dome",0.919,15,37.3,0.858
"679",2,"2016-10-09","CHI","Away","IND","L 23-29","Connor Barth\barthco01",49,"Y","IND","Dome",0.783,7,35.35,0.84
"680",2,"2016-10-09","PHI","Away","DET","L 23-24","Caleb Sturgis\SturCa00",50,"Y","DET","Dome",0.854,3,37.63,0.81
"681",2,"2016-10-09","HOU","Away","MIN","L 13-31","Nick Novak\novaknic01",38,"Y","MIN","Dome",0.854,9,36.78,0.828
"682",2,"2016-10-09","NWE","Away","CLE","W 33-13","Stephen Gostkowski\GostSt20",50,"N","CLE","Not Dome",0.844,10,37.16,0.871
"683",2,"2016-10-09","DEN","Home","ATL","L 16-23","Brandon McManus\McMaBr01",35,"Y","DEN","Not Dome",0.853,2,37.88,0.821
"684",2,"2016-10-09","OAK","Home","SDG","W 34-31","Sebastian Janikowski\janikseb01",26,"Y","OAK","Not Dome",0.829,16,38.54,0.804
"685",2,"2016-10-09","NYJ","Away","PIT","L 13-31","Nick Folk\FolkNi20",48,"Y","PIT","Not Dome",0.871,9,33.97,0.813
"686",2,"2016-10-09","WAS","Away","BAL","W 16-10","Dustin Hopkins\HopkDu00",27,"Y","BAL","Not Dome",0.81,2,36.9,0.845
"687",2,"2016-10-09","IND","Home","CHI","W 29-23","Adam Vinatieri\vinatada01",41,"Y","IND","Dome",0.871,20,43.16,0.842
"688",2,"2016-10-09","TEN","Away","MIA","W 30-17","Ryan Succop\SuccRy44",40,"Y","MIA","Not Dome",0.917,7,39.33,0.831
"689",2,"2016-10-09","SDG","Away","OAK","L 31-34","Josh Lambo\LambJo00",36,"Y","OAK","Not Dome",0.813,1,36.38,0.813
"690",2,"2016-10-09","GNB","Home","NYG","W 23-16","Mason Crosby\CrosMa20",33,"Y","GNB","Not Dome",0.867,9,35.4,0.804
"691",2,"2016-10-09","LAR","Home","BUF","L 19-30","Greg Zuerlein\ZuerGr00",32,"Y","LAR","Not Dome",0.864,4,38.68,0.799
"692",2,"2016-10-09","IND","Home","CHI","W 29-23","Adam Vinatieri\vinatada01",53,"Y","IND","Dome",0.871,20,43.16,0.842
"693",2,"2016-10-09","OAK","Home","SDG","W 34-31","Sebastian Janikowski\janikseb01",20,"Y","OAK","Not Dome",0.829,16,38.54,0.804
"694",2,"2016-10-09","BAL","Home","WAS","L 10-16","Justin Tucker\TuckJu00",31,"Y","BAL","Not Dome",0.974,4,41.95,0.899
"695",2,"2016-10-09","ATL","Away","DEN","W 23-16","Matt Bryant\bryanmat01",25,"Y","DEN","Not Dome",0.919,15,37.3,0.858
"696",2,"2016-10-09","CHI","Away","IND","L 23-29","Connor Barth\barthco01",49,"N","IND","Dome",0.783,7,35.35,0.84
"697",2,"2016-10-09","PHI","Away","DET","L 23-24","Caleb Sturgis\SturCa00",33,"Y","DET","Dome",0.854,3,37.63,0.81
"698",2,"2016-10-09","MIA","Home","TEN","L 17-30","Andrew Franks\FranAn01",24,"Y","MIA","Not Dome",0.762,1,32.86,0.784
"699",2,"2016-10-09","HOU","Away","MIN","L 13-31","Nick Novak\novaknic01",30,"Y","MIN","Dome",0.854,9,36.78,0.828
"700",2,"2016-10-09","NWE","Away","CLE","W 33-13","Stephen Gostkowski\GostSt20",31,"Y","CLE","Not Dome",0.844,10,37.16,0.871
"701",2,"2016-10-09","DEN","Home","ATL","L 16-23","Brandon McManus\McMaBr01",46,"Y","DEN","Not Dome",0.853,2,37.88,0.821
"702",2,"2016-10-09","OAK","Home","SDG","W 34-31","Sebastian Janikowski\janikseb01",56,"Y","OAK","Not Dome",0.829,16,38.54,0.804
"703",2,"2016-10-09","BUF","Away","LAR","W 30-19","Dan Carpenter\CarpDa44",23,"Y","LAR","Not Dome",0.76,8,36.16,0.84
"704",2,"2016-10-09","IND","Home","CHI","W 29-23","Adam Vinatieri\vinatada01",46,"Y","IND","Dome",0.871,20,43.16,0.842
"705",2,"2016-10-09","GNB","Home","NYG","W 23-16","Mason Crosby\CrosMa20",25,"Y","GNB","Not Dome",0.867,9,35.4,0.804
"706",2,"2016-10-09","CIN","Away","DAL","L 14-28","Mike Nugent\nugenmik01",50,"N","DAL","Dome",0.793,12,35.17,0.808
"707",2,"2016-10-09","LAR","Home","BUF","L 19-30","Greg Zuerlein\ZuerGr00",54,"Y","LAR","Not Dome",0.864,4,38.68,0.799
"708",2,"2016-10-09","ATL","Away","DEN","W 23-16","Matt Bryant\bryanmat01",46,"Y","DEN","Not Dome",0.919,15,37.3,0.858
"709",2,"2016-10-09","CHI","Away","IND","L 23-29","Connor Barth\barthco01",35,"Y","IND","Dome",0.783,7,35.35,0.84
"710",2,"2016-10-06","ARI","Away","SFO","W 33-21","Chandler Catanzaro\CataCh00",36,"Y","SFO","Not Dome",0.75,2,39.07,0.851
"712",2,"2016-10-02","NWE","Home","BUF","L 0-16","Stephen Gostkowski\GostSt20",48,"N","NWE","Not Dome",0.844,10,37.16,0.871
"713",2,"2016-10-02","DEN","Away","TAM","W 27-7","Brandon McManus\McMaBr01",24,"Y","TAM","Not Dome",0.853,2,37.88,0.821
"714",2,"2016-10-02","BUF","Away","NWE","W 16-0","Dan Carpenter\CarpDa44",47,"N","NWE","Not Dome",0.76,8,36.16,0.84
"715",2,"2016-10-02","TEN","Away","HOU","L 20-27","Ryan Succop\SuccRy44",26,"Y","HOU","Dome",0.917,7,39.33,0.831
"716",2,"2016-10-02","SDG","Home","NOR","L 34-35","Josh Lambo\LambJo00",47,"Y","SDG","Not Dome",0.813,1,36.38,0.813
"717",2,"2016-10-02","CLE","Away","WAS","L 20-31","Cody Parkey\ParkCo03",51,"Y","WAS","Not Dome",0.8,2,37.6,0.846
"718",2,"2016-10-02","ATL","Home","CAR","W 48-33","Matt Bryant\bryanmat01",28,"Y","ATL","Dome",0.919,15,37.3,0.858
"719",2,"2016-10-02","CHI","Home","DET","W 17-14","Connor Barth\barthco01",50,"N","CHI","Not Dome",0.783,7,35.35,0.84
"720",2,"2016-10-02","HOU","Home","TEN","W 27-20","Nick Novak\novaknic01",48,"N","HOU","Dome",0.854,9,36.78,0.828
"721",2,"2016-10-02","BUF","Away","NWE","W 16-0","Dan Carpenter\CarpDa44",34,"Y","NWE","Not Dome",0.76,8,36.16,0.84
"722",2,"2016-10-02","BAL","Home","OAK","L 27-28","Justin Tucker\TuckJu00",43,"Y","BAL","Not Dome",0.974,4,41.95,0.899
"723",2,"2016-10-02","JAX","Home","IND","W 30-27","Jason Myers\MyerJa00",49,"Y","JAX","Not Dome",0.794,1,42.82,0.824
"724",2,"2016-10-02","DAL","Away","SFO","W 24-17","Dan Bailey\BailDa00",47,"N","SFO","Not Dome",0.844,5,38.41,0.897
"725",2,"2016-10-02","BUF","Away","NWE","W 16-0","Dan Carpenter\CarpDa44",44,"Y","NWE","Not Dome",0.76,8,36.16,0.84
"726",2,"2016-10-02","ARI","Home","LAR","L 13-17","Chandler Catanzaro\CataCh00",25,"Y","ARI","Dome",0.75,2,39.07,0.851
"727",2,"2016-10-02","DET","Away","CHI","L 14-17","Matt Prater\PratMa20",50,"Y","CHI","Not Dome",0.861,10,40.17,0.831
"728",2,"2016-10-02","SEA","Away","NYJ","W 27-17","Steven Hauschka\HausSt00",33,"Y","NYJ","Not Dome",0.892,9,34.14,0.868
"729",2,"2016-10-02","IND","Away","JAX","L 27-30","Adam Vinatieri\vinatada01",53,"Y","JAX","Not Dome",0.871,20,43.16,0.842
"730",2,"2016-10-02","CAR","Away","ATL","L 33-48","Graham Gano\GanoGr44",54,"Y","ATL","Dome",0.789,7,40.61,0.8
"731",2,"2016-10-02","CLE","Away","WAS","L 20-31","Cody Parkey\ParkCo03",45,"Y","WAS","Not Dome",0.8,2,37.6,0.846
"732",2,"2016-10-02","SFO","Home","DAL","L 17-24","Phil Dawson\dawsophi01",36,"Y","SFO","Not Dome",0.857,18,40.33,0.844
"733",2,"2016-10-02","JAX","Home","IND","W 30-27","Jason Myers\MyerJa00",22,"Y","JAX","Not Dome",0.794,1,42.82,0.824
"734",2,"2016-10-02","ATL","Home","CAR","W 48-33","Matt Bryant\bryanmat01",53,"Y","ATL","Dome",0.919,15,37.3,0.858
"735",2,"2016-10-02","CHI","Home","DET","W 17-14","Connor Barth\barthco01",25,"Y","CHI","Not Dome",0.783,7,35.35,0.84
"736",2,"2016-10-02","HOU","Home","TEN","W 27-20","Nick Novak\novaknic01",45,"Y","HOU","Dome",0.854,9,36.78,0.828
"737",2,"2016-10-02","DEN","Away","TAM","W 27-7","Brandon McManus\McMaBr01",38,"Y","TAM","Not Dome",0.853,2,37.88,0.821
"738",2,"2016-10-02","KAN","Away","PIT","L 14-43","Cairo Santos\SantCa01",49,"N","PIT","Not Dome",0.886,2,35.63,0.843
"739",2,"2016-10-02","NYJ","Home","SEA","L 17-27","Nick Folk\FolkNi20",34,"Y","NYJ","Not Dome",0.871,9,33.97,0.813
"740",2,"2016-10-02","BUF","Away","NWE","W 16-0","Dan Carpenter\CarpDa44",43,"Y","NWE","Not Dome",0.76,8,36.16,0.84
"741",2,"2016-10-02","WAS","Home","CLE","W 31-20","Dustin Hopkins\HopkDu00",49,"Y","WAS","Not Dome",0.81,2,36.9,0.845
"742",2,"2016-10-02","TEN","Away","HOU","L 20-27","Ryan Succop\SuccRy44",48,"Y","HOU","Dome",0.917,7,39.33,0.831
"743",2,"2016-10-02","SDG","Home","NOR","L 34-35","Josh Lambo\LambJo00",30,"Y","SDG","Not Dome",0.813,1,36.38,0.813
"744",2,"2016-10-02","DAL","Away","SFO","W 24-17","Dan Bailey\BailDa00",22,"Y","SFO","Not Dome",0.844,5,38.41,0.897
"745",2,"2016-10-02","ARI","Home","LAR","L 13-17","Chandler Catanzaro\CataCh00",21,"Y","ARI","Dome",0.75,2,39.07,0.851
"746",2,"2016-10-02","DET","Away","CHI","L 14-17","Matt Prater\PratMa20",21,"Y","CHI","Not Dome",0.861,10,40.17,0.831
"747",2,"2016-10-02","LAR","Away","ARI","W 17-13","Greg Zuerlein\ZuerGr00",29,"Y","ARI","Dome",0.864,4,38.68,0.799
"748",2,"2016-10-02","SEA","Away","NYJ","W 27-17","Steven Hauschka\HausSt00",53,"Y","NYJ","Not Dome",0.892,9,34.14,0.868
"749",2,"2016-10-02","IND","Away","JAX","L 27-30","Adam Vinatieri\vinatada01",49,"Y","JAX","Not Dome",0.871,20,43.16,0.842
"750",2,"2016-10-02","HOU","Home","TEN","W 27-20","Nick Novak\novaknic01",53,"Y","HOU","Dome",0.854,9,36.78,0.828
"751",2,"2016-10-02","BAL","Home","OAK","L 27-28","Justin Tucker\TuckJu00",24,"Y","BAL","Not Dome",0.974,4,41.95,0.899
"752",2,"2016-10-02","JAX","Home","IND","W 30-27","Jason Myers\MyerJa00",46,"Y","JAX","Not Dome",0.794,1,42.82,0.824
"753",1,"2016-09-29","CIN","Home","MIA","W 22-7","Mike Nugent\nugenmik01",42,"Y","CIN","Not Dome",0.793,12,35.17,0.808
"754",1,"2016-09-29","CIN","Home","MIA","W 22-7","Mike Nugent\nugenmik01",22,"Y","CIN","Not Dome",0.793,12,35.17,0.808
"755",1,"2016-09-29","CIN","Home","MIA","W 22-7","Mike Nugent\nugenmik01",22,"Y","CIN","Not Dome",0.793,12,35.17,0.808
"756",1,"2016-09-29","CIN","Home","MIA","W 22-7","Mike Nugent\nugenmik01",47,"Y","CIN","Not Dome",0.793,12,35.17,0.808
"757",1,"2016-09-29","CIN","Home","MIA","W 22-7","Mike Nugent\nugenmik01",43,"Y","CIN","Not Dome",0.793,12,35.17,0.808
"758",1,"2016-09-26","NOR","Home","ATL","L 32-45","Wil Lutz\LutzWi00",57,"Y","NOR","Dome",0.824,0,37.53,0.842
"759",1,"2016-09-26","ATL","Away","NOR","W 45-32","Matt Bryant\bryanmat01",21,"Y","NOR","Dome",0.919,15,37.3,0.858
"760",1,"2016-09-25","SDG","Away","IND","L 22-26","Josh Lambo\LambJo00",34,"Y","IND","Dome",0.813,1,36.38,0.813
"761",1,"2016-09-25","CLE","Away","MIA","L 24-30","Cody Parkey\ParkCo03",42,"N","MIA","Not Dome",0.8,2,37.6,0.846
